valid_time,latitude,longitude,number_x,expver_x,u10,v10,t2m,sp,number_y,expver_y,tp,sf
2024-01-26 14:00:00,46.25,6.0,0,1,1.452179,0.3239441,283.1062,94563.5,0,1,7.915497e-05,0.0
2024-01-26 14:00:00,46.0,5.0,0,1,0.09573364,-0.38504028,286.10815,99860.5,0,1,1.7166138e-05,0.0
2024-01-26 14:00:00,46.0,5.25,0,1,0.09475708,-0.17996216,285.87573,99617.5,0,1,1.7166138e-05,0.0
2024-01-26 14:00:00,46.0,5.5,0,1,0.80862427,-0.02859497,284.6726,96875.5,0,1,1.9073486e-05,0.0
2024-01-26 14:00:00,46.0,5.75,0,1,1.1572571,0.052459717,284.00073,95245.5,0,1,1.4305115e-05,0.0
2024-01-26 14:00:00,46.0,6.0,0,1,1.0312805,0.42745972,284.30542,94956.5,0,1,1.2397766e-05,0.0
2024-01-26 22:00:00,47.0,5.0,0,1,-0.4864502,-2.5135193,278.47668,100330.25,0,1,4.7683716e-07,0.0
2024-01-26 22:00:00,47.0,5.25,0,1,-0.4552002,-2.4930115,278.86145,100675.25,0,1,1.4305115e-06,0.0
2024-01-26 22:00:00,47.0,5.5,0,1,-0.6895752,-2.134613,279.03723,100630.25,0,1,1.0967255e-05,0.0
2024-01-26 22:00:00,47.0,5.75,0,1,-0.8253174,-1.6150818,278.83215,99424.25,0,1,2.4795532e-05,0.0
2024-01-26 22:00:00,47.0,6.0,0,1,-0.7022705,-1.0144958,277.89856,96648.25,0,1,3.33786e-05,0.0
2024-01-26 22:00:00,46.75,5.0,0,1,-0.5430908,-2.4988708,280.0509,100853.25,0,1,3.8146973e-06,0.0
2024-01-26 22:00:00,46.75,5.25,0,1,-0.59484863,-2.447113,280.41028,101134.25,0,1,4.2915344e-06,0.0
2024-01-26 22:00:00,46.75,5.5,0,1,-0.96691895,-1.7400818,280.12512,99837.25,0,1,3.8146973e-06,0.0
2024-01-26 22:00:00,46.75,5.75,0,1,-0.84484863,-1.197113,278.85364,96715.25,0,1,2.3841858e-06,0.0
2024-01-26 22:00:00,46.75,6.0,0,1,-0.33117676,-0.7605896,277.50208,93393.25,0,1,3.8146973e-06,0.0
2024-01-26 22:00:00,46.5,5.0,0,1,-0.31262207,-2.4100037,281.19348,100866.25,0,1,1.2874603e-05,0.0
2024-01-26 22:00:00,46.5,5.25,0,1,-0.616333,-2.299652,281.61145,101231.25,0,1,9.059906e-06,0.0
2024-01-26 22:00:00,46.5,5.5,0,1,-0.88391113,-1.7205505,280.07043,97777.25,0,1,5.722046e-06,0.0
2024-01-26 22:00:00,46.5,5.75,0,1,-0.6368408,-1.3045349,278.92786,94997.25,0,1,9.536743e-06,0.0
2024-01-26 22:00:00,46.5,6.0,0,1,0.16882324,-0.99887085,278.06067,92615.25,0,1,2.002716e-05,0.0
2024-01-26 22:00:00,46.25,5.0,0,1,-0.08117676,-2.6893005,281.86926,100269.25,0,1,0.00012540817,0.0
2024-01-26 22:00:00,46.25,5.25,0,1,-0.49035645,-2.5281677,281.80872,100183.25,0,1,1.66893e-05,0.0
2024-01-26 22:00:00,46.25,5.5,0,1,-0.631958,-2.016449,280.08997,96864.25,0,1,3.4332275e-05,0.0
2024-01-26 22:00:00,46.25,5.75,0,1,-0.5596924,-1.797699,279.42395,95142.25,0,1,3.6239624e-05,0.0
2024-01-26 22:00:00,46.25,6.0,0,1,-0.22961426,-1.822113,279.69153,94754.25,0,1,2.2888184e-05,0.0
2024-01-26 22:00:00,46.0,5.0,0,1,0.22741699,-2.9129333,282.46887,100068.25,0,1,0.00025844574,0.0
2024-01-26 22:00:00,46.0,5.25,0,1,-0.10559082,-2.8562927,282.0509,99794.25,0,1,4.8160553e-05,0.0
2024-01-26 22:00:00,46.0,5.5,0,1,-0.27648926,-2.1209412,280.56262,97029.25,0,1,3.5762787e-05,0.0
2024-01-26 22:00:00,46.0,5.75,0,1,-0.26672363,-1.8719177,279.9298,95393.25,0,1,3.2424927e-05,0.0
2024-01-26 22:00:00,46.0,6.0,0,1,-0.2286377,-2.0428162,280.23254,95113.25,0,1,2.7656555e-05,0.0
2024-01-27 06:00:00,47.0,5.0,0,1,-1.0463257,-2.677002,273.59546,100356.81,0,1,0.0,0.0
2024-01-27 06:00:00,47.0,5.25,0,1,-0.9838257,-2.5422363,273.85327,100704.81,0,1,0.0,0.0
2024-01-27 06:00:00,47.0,5.5,0,1,-1.3930054,-1.7678223,274.1228,100648.81,0,1,0.0,0.0
2024-01-27 06:00:00,47.0,5.75,0,1,-1.9154663,-0.8586426,274.2849,99426.81,0,1,0.0,0.0
2024-01-27 06:00:00,47.0,6.0,0,1,-2.4662476,0.033935547,273.9724,96628.81,0,1,9.536743e-07,0.0
2024-01-27 06:00:00,46.75,5.0,0,1,-0.49554443,-2.7385254,274.28882,100875.81,0,1,0.0,0.0
2024-01-27 06:00:00,46.75,5.25,0,1,-0.64398193,-2.4543457,274.54663,101151.81,0,1,0.0,0.0
2024-01-27 06:00:00,46.75,5.5,0,1,-1.6810913,-0.97094727,274.3474,99825.81,0,1,0.0,0.0
2024-01-27 06:00:00,46.75,5.75,0,1,-2.3851929,-0.09887695,273.67163,96676.81,0,1,9.536743e-07,0.0
2024-01-27 06:00:00,46.75,6.0,0,1,-2.5199585,0.19799805,272.97046,93340.81,0,1,2.3841858e-06,0.0
2024-01-27 06:00:00,46.5,5.0,0,1,0.10015869,-2.4904785,275.23608,100878.81,0,1,0.0,0.0
2024-01-27 06:00:00,46.5,5.25,0,1,-0.6449585,-2.076416,275.865,101232.81,0,1,0.0,0.0
2024-01-27 06:00:00,46.5,5.5,0,1,-2.0560913,-0.92700195,275.01733,97730.81,0,1,0.0,0.0
2024-01-27 06:00:00,46.5,5.75,0,1,-2.4476929,-0.68774414,274.42944,94930.81,0,1,0.0,0.0
2024-01-27 06:00:00,46.5,6.0,0,1,-1.9164429,-1.3381348,273.96655,92554.81,0,1,0.0,0.0
2024-01-27 06:00:00,46.25,5.0,0,1,0.331604,-2.428955,276.1443,100265.81,0,1,0.0,0.0
2024-01-27 06:00:00,46.25,5.25,0,1,-0.89398193,-2.0217285,276.85327,100166.81,0,1,0.0,0.0
2024-01-27 06:00:00,46.25,5.5,0,1,-1.652771,-1.3937988,276.14038,96807.81,0,1,4.7683716e-07,0.0
2024-01-27 06:00:00,46.25,5.75,0,1,-1.6693726,-1.2336426,276.0681,95074.81,0,1,4.7683716e-07,0.0
2024-01-27 06:00:00,46.25,6.0,0,1,-1.03656,-1.5217285,276.50757,94702.81,0,1,4.7683716e-07,0.0
2024-01-27 06:00:00,46.0,5.0,0,1,0.5552368,-2.8928223,277.2517,100058.81,0,1,2.861023e-06,0.0
2024-01-27 06:00:00,46.0,5.25,0,1,-0.32269287,-2.6750488,277.781,99771.81,0,1,0.0,0.0
2024-01-27 06:00:00,46.0,5.5,0,1,-0.9164429,-1.8459473,277.31616,96972.81,0,1,0.0,0.0
2024-01-27 06:00:00,46.0,5.75,0,1,-0.98187256,-1.4748535,277.31616,95324.81,0,1,0.0,0.0
2024-01-27 06:00:00,46.0,6.0,0,1,-0.6400757,-1.0559082,277.9568,95053.81,0,1,0.0,0.0
2024-01-27 14:00:00,47.0,5.0,0,1,-0.75141907,-1.1766815,280.83148,100179.94,0,1,0.0,0.0
2024-01-27 14:00:00,47.0,5.25,0,1,-0.28852844,-1.5458221,280.8764,100528.94,0,1,0.0,0.0
2024-01-27 14:00:00,47.0,5.5,0,1,-0.040481567,-1.6591034,281.40765,100472.94,0,1,0.0,0.0
2024-01-27 14:00:00,47.0,5.75,0,1,-0.11665344,-1.3573456,281.94672,99259.94,0,1,0.0,0.0
2024-01-27 14:00:00,47.0,6.0,0,1,-0.62934875,-0.68058777,282.09515,96482.94,0,1,0.0,0.0
2024-01-27 14:00:00,46.75,5.0,0,1,-0.1410675,-1.2342987,280.6186,100712.94,0,1,0.0,0.0
2024-01-27 14:00:00,46.75,5.25,0,1,0.4028778,-1.5536346,280.71234,100993.94,0,1,0.0,0.0
2024-01-27 14:00:00,46.75,5.5,0,1,0.36772156,-1.3964081,281.185,99677.94,0,1,0.0,0.0
2024-01-27 14:00:00,46.75,5.75,0,1,-0.21235657,-0.88175964,281.01703,96549.94,0,1,0.0,0.0
2024-01-27 14:00:00,46.75,6.0,0,1,-0.95552063,-0.29484558,280.58734,93235.94,0,1,0.0,0.0
2024-01-27 14:00:00,46.5,5.0,0,1,0.11869812,-1.1991425,280.59515,100731.94,0,1,0.0,0.0
2024-01-27 14:00:00,46.5,5.25,0,1,0.5591278,-1.3798065,280.8139,101092.94,0,1,0.0,0.0
2024-01-27 14:00:00,46.5,5.5,0,1,-0.03364563,-1.1747284,280.69672,97612.94,0,1,0.0,0.0
2024-01-27 14:00:00,46.5,5.75,0,1,-0.6625519,-1.081955,280.4135,94826.94,0,1,0.0,0.0
2024-01-27 14:00:00,46.5,6.0,0,1,-1.3666534,-1.06633,279.84906,92458.94,0,1,0.0,0.0
2024-01-27 14:00:00,46.25,5.0,0,1,0.19975281,-1.2274628,280.80804,100131.94,0,1,0.0,0.0
2024-01-27 14:00:00,46.25,5.25,0,1,0.35990906,-1.300705,280.92914,100045.94,0,1,0.0,0.0
2024-01-27 14:00:00,46.25,5.5,0,1,-0.16743469,-1.2040253,280.77875,96700.94,0,1,0.0,0.0
2024-01-27 14:00:00,46.25,5.75,0,1,-0.64985657,-1.2450409,280.95453,94968.94,0,1,0.0,0.0
2024-01-27 14:00:00,46.25,6.0,0,1,-1.1234894,-1.3915253,281.3432,94589.94,0,1,0.0,0.0
2024-01-27 14:00:00,46.0,5.0,0,1,0.26029968,-1.4139862,281.49554,99947.94,0,1,0.0,0.0
2024-01-27 14:00:00,46.0,5.25,0,1,0.42045593,-1.4442596,281.65375,99674.94,0,1,0.0,0.0
2024-01-27 14:00:00,46.0,5.5,0,1,0.09135437,-1.3739471,281.43695,96882.94,0,1,0.0,0.0
2024-01-27 14:00:00,46.0,5.75,0,1,-0.27778625,-1.37883,281.6635,95234.94,0,1,0.0,0.0
2024-01-27 14:00:00,46.0,6.0,0,1,-0.41059875,-1.371994,282.45844,94947.94,0,1,0.0,0.0
2024-01-27 22:00:00,47.0,5.0,0,1,-0.088134766,-1.4674225,273.31934,100088.31,0,1,0.0,0.0
2024-01-27 22:00:00,47.0,5.25,0,1,-0.21118164,-0.86195374,273.41113,100467.31,0,1,0.0,0.0
2024-01-27 22:00:00,47.0,5.5,0,1,-0.7121582,0.7405853,275.2119,100429.31,0,1,0.0,0.0
2024-01-27 22:00:00,47.0,5.75,0,1,-1.357666,1.7327728,276.15723,99217.31,0,1,0.0,0.0
2024-01-27 22:00:00,47.0,6.0,0,1,-2.0490723,2.1038666,276.34473,96432.31,0,1,0.0,0.0
2024-01-27 22:00:00,46.75,5.0,0,1,-0.27563477,-0.09339905,274.28418,100658.31,0,1,0.0,0.0
2024-01-27 22:00:00,46.75,5.25,0,1,-0.45629883,0.42808533,274.61816,100974.31,0,1,0.0,0.0
2024-01-27 22:00:00,46.75,5.5,0,1,-1.114502,1.2239838,275.21777,99663.31,0,1,0.0,0.0
2024-01-27 22:00:00,46.75,5.75,0,1,-1.7375488,1.5218353,275.12207,96536.31,0,1,0.0,0.0
2024-01-27 22:00:00,46.75,6.0,0,1,-2.1242676,1.5638275,275.11426,93225.31,0,1,0.0,0.0
2024-01-27 22:00:00,46.5,5.0,0,1,-0.55688477,1.2220306,276.40137,100705.31,0,1,0.0,0.0
2024-01-27 22:00:00,46.5,5.25,0,1,-1.067627,0.86753845,277.62793,101109.31,0,1,0.0,0.0
2024-01-27 22:00:00,46.5,5.5,0,1,-1.7687988,0.78941345,276.05762,97627.31,0,1,0.0,0.0
2024-01-27 22:00:00,46.5,5.75,0,1,-1.9436035,0.33921814,274.97754,94852.31,0,1,0.0,0.0
2024-01-27 22:00:00,46.5,6.0,0,1,-1.6428223,-0.443985,274.12598,92505.31,0,1,0.0,0.0
2024-01-27 22:00:00,46.25,5.0,0,1,-0.32250977,1.4056244,275.40918,100120.31,0,1,0.0,0.0
2024-01-27 22:00:00,46.25,5.25,0,1,-1.9611816,0.9368744,275.47363,100072.31,0,1,0.0,0.0
2024-01-27 22:00:00,46.25,5.5,0,1,-1.6848145,0.45835876,274.62012,96742.31,0,1,0.0,0.0
2024-01-27 22:00:00,46.25,5.75,0,1,-1.6662598,-0.14125061,274.542,95036.31,0,1,0.0,0.0
2024-01-27 22:00:00,46.25,6.0,0,1,-1.951416,-0.8258209,274.9912,94687.31,0,1,0.0,0.0
2024-01-27 22:00:00,46.0,5.0,0,1,-0.12426758,0.70054626,275.4619,99952.31,0,1,0.0,0.0
2024-01-27 22:00:00,46.0,5.25,0,1,-1.4191895,0.27671814,274.58496,99718.31,0,1,0.0,0.0
2024-01-27 22:00:00,46.0,5.5,0,1,-1.2199707,-0.017227173,274.91895,96951.31,0,1,0.0,0.0
2024-01-27 22:00:00,46.0,5.75,0,1,-1.2229004,-0.44007874,275.6494,95327.31,0,1,0.0,0.0
2024-01-27 22:00:00,46.0,6.0,0,1,-1.4807129,-0.5601959,278.7256,95065.31,0,1,0.0,0.0
2024-01-28 06:00:00,47.0,5.0,0,1,-0.38024902,-0.40118408,272.6842,99911.25,0,1,0.0,0.0
2024-01-28 06:00:00,47.0,5.25,0,1,-0.020874023,-0.57696533,272.56506,100282.25,0,1,0.0,0.0
2024-01-28 06:00:00,47.0,5.5,0,1,-1.0247803,-0.28497314,272.08264,100235.25,0,1,0.0,0.0
2024-01-28 06:00:00,47.0,5.75,0,1,-1.9398193,0.83514404,272.89905,99040.25,0,1,0.0,0.0
2024-01-28 06:00:00,47.0,6.0,0,1,-2.5736084,2.1661987,273.901,96307.25,0,1,0.0,0.0
2024-01-28 06:00:00,46.75,5.0,0,1,-0.46520996,-0.081848145,272.33655,100447.25,0,1,0.0,0.0
2024-01-28 06:00:00,46.75,5.25,0,1,-0.36950684,-0.18341064,272.8424,100743.25,0,1,0.0,0.0
2024-01-28 06:00:00,46.75,5.5,0,1,-1.8128662,0.88494873,273.2799,99448.25,0,1,0.0,0.0
2024-01-28 06:00:00,46.75,5.75,0,1,-2.4837646,1.5079956,273.1471,96383.25,0,1,0.0,0.0
2024-01-28 06:00:00,46.75,6.0,0,1,-2.326538,1.7462769,272.86584,93141.25,0,1,0.0,0.0
2024-01-28 06:00:00,46.5,5.0,0,1,-0.8704834,1.0421753,273.45764,100471.25,0,1,0.0,0.0
2024-01-28 06:00:00,46.5,5.25,0,1,-1.598999,0.7941284,275.2467,100844.25,0,1,0.0,0.0
2024-01-28 06:00:00,46.5,5.5,0,1,-2.8187256,0.9581909,274.79944,97432.25,0,1,0.0,0.0
2024-01-28 06:00:00,46.5,5.75,0,1,-2.6585693,0.38690186,274.29944,94717.25,0,1,0.0,0.0
2024-01-28 06:00:00,46.5,6.0,0,1,-1.2171631,-0.82696533,273.72717,92423.25,0,1,0.0,0.0
2024-01-28 06:00:00,46.25,5.0,0,1,-0.42419434,1.7247925,275.91663,99894.25,0,1,0.0,0.0
2024-01-28 06:00:00,46.25,5.25,0,1,-2.59021,1.7081909,276.80725,99826.25,0,1,0.0,0.0
2024-01-28 06:00:00,46.25,5.5,0,1,-2.737671,0.86053467,275.62756,96563.25,0,1,0.0,0.0
2024-01-28 06:00:00,46.25,5.75,0,1,-2.1956787,-0.07305908,275.18616,94899.25,0,1,0.0,0.0
2024-01-28 06:00:00,46.25,6.0,0,1,-1.0570068,-1.0066528,275.46936,94575.25,0,1,0.0,0.0
2024-01-28 06:00:00,46.0,5.0,0,1,-0.3421631,1.0040894,275.20178,99741.25,0,1,0.0,0.0
2024-01-28 06:00:00,46.0,5.25,0,1,-2.3509521,0.83026123,276.09827,99498.25,0,1,0.0,0.0
2024-01-28 06:00:00,46.0,5.5,0,1,-2.0286865,0.15350342,275.276,96778.25,0,1,0.0,0.0
2024-01-28 06:00:00,46.0,5.75,0,1,-1.630249,-0.48614502,274.95374,95192.25,0,1,0.0,0.0
2024-01-28 06:00:00,46.0,6.0,0,1,-1.5042725,-0.3718872,275.4225,94948.25,0,1,0.0,0.0
2024-01-28 14:00:00,47.0,5.0,0,1,-0.4113617,3.79216,283.65588,99658.5,0,1,0.0,0.0
2024-01-28 14:00:00,47.0,5.25,0,1,0.43434143,4.052902,284.16565,100026.5,0,1,0.0,0.0
2024-01-28 14:00:00,47.0,5.5,0,1,0.70191956,3.1124725,284.69885,100000.5,0,1,0.0,0.0
2024-01-28 14:00:00,47.0,5.75,0,1,0.200943,2.7823944,285.56604,98843.5,0,1,0.0,0.0
2024-01-28 14:00:00,47.0,6.0,0,1,-0.81077576,2.519699,285.90588,96159.5,0,1,0.0,0.0
2024-01-28 14:00:00,46.75,5.0,0,1,-0.72483826,4.8468475,284.95667,100185.5,0,1,0.0,0.0
2024-01-28 14:00:00,46.75,5.25,0,1,0.2136383,5.26091,285.43518,100494.5,0,1,0.0,0.0
2024-01-28 14:00:00,46.75,5.5,0,1,0.4245758,4.66716,285.92346,99244.5,0,1,0.0,0.0
2024-01-28 14:00:00,46.75,5.75,0,1,-0.16526794,3.8263397,285.46643,96225.5,0,1,0.0,0.0
2024-01-28 14:00:00,46.75,6.0,0,1,-0.97483826,2.7970428,284.67346,93016.5,0,1,0.0,0.0
2024-01-28 14:00:00,46.5,5.0,0,1,-1.1349945,5.4113007,285.66174,100225.5,0,1,0.0,0.0
2024-01-28 14:00:00,46.5,5.25,0,1,-0.20335388,5.814621,285.84338,100629.5,0,1,0.0,0.0
2024-01-28 14:00:00,46.5,5.5,0,1,-0.4006195,4.738449,285.22815,97281.5,0,1,0.0,0.0
2024-01-28 14:00:00,46.5,5.75,0,1,-0.52757263,3.3224335,284.4254,94594.5,0,1,0.0,0.0
2024-01-28 14:00:00,46.5,6.0,0,1,-0.6711273,1.6017303,283.3258,92299.5,0,1,0.0,0.0
2024-01-28 14:00:00,46.25,5.0,0,1,-1.3410492,5.1613007,286.49963,99691.5,0,1,0.0,0.0
2024-01-28 14:00:00,46.25,5.25,0,1,-0.7961273,5.524582,286.18127,99660.5,0,1,0.0,0.0
2024-01-28 14:00:00,46.25,5.5,0,1,-0.61058044,3.97966,284.97815,96440.5,0,1,0.0,0.0
2024-01-28 14:00:00,46.25,5.75,0,1,-0.40550232,2.4181366,284.59534,94781.5,0,1,0.0,0.0
2024-01-28 14:00:00,46.25,6.0,0,1,-0.26194763,0.87223816,284.92346,94428.5,0,1,0.0,0.0
2024-01-28 14:00:00,46.0,5.0,0,1,-1.4094086,5.372238,287.08557,99559.5,0,1,0.0,0.0
2024-01-28 14:00:00,46.0,5.25,0,1,-0.79515076,5.290207,286.36487,99354.5,0,1,0.0,0.0
2024-01-28 14:00:00,46.0,5.5,0,1,-0.08811951,3.0909882,285.359,96666.5,0,1,0.0,0.0
2024-01-28 14:00:00,46.0,5.75,0,1,0.19117737,1.5216522,285.09143,95084.5,0,1,0.0,0.0
2024-01-28 14:00:00,46.0,6.0,0,1,0.21754456,0.5841522,285.84338,94810.5,0,1,0.0,0.0
2024-01-28 22:00:00,47.0,5.0,0,1,0.77864075,4.6211853,279.70056,99802.56,0,1,0.0,0.0
2024-01-28 22:00:00,47.0,5.25,0,1,1.1956329,5.197357,279.82947,100177.56,0,1,0.0,0.0
2024-01-28 22:00:00,47.0,5.5,0,1,0.98957825,4.6700134,279.05798,100153.56,0,1,0.0,0.0
2024-01-28 22:00:00,47.0,5.75,0,1,0.15461731,4.2520447,278.67908,98979.56,0,1,0.0,0.0
2024-01-28 22:00:00,47.0,6.0,0,1,-0.69010925,3.8399353,278.30798,96255.56,0,1,0.0,0.0
2024-01-28 22:00:00,46.75,5.0,0,1,0.19856262,4.726654,280.75916,100364.56,0,1,0.0,0.0
2024-01-28 22:00:00,46.75,5.25,0,1,0.55989075,5.1875916,280.85876,100680.56,0,1,0.0,0.0
2024-01-28 22:00:00,46.75,5.5,0,1,0.12434387,5.2305603,280.26306,99412.56,0,1,0.0,0.0
2024-01-28 22:00:00,46.75,5.75,0,1,-0.17643738,4.6895447,279.3236,96349.56,0,1,0.0,0.0
2024-01-28 22:00:00,46.75,6.0,0,1,-0.112960815,4.032318,278.1869,93092.56,0,1,0.0,0.0
2024-01-28 22:00:00,46.5,5.0,0,1,-0.28190613,5.0498962,281.61072,100419.56,0,1,0.0,0.0
2024-01-28 22:00:00,46.5,5.25,0,1,-0.18327332,5.313568,281.54822,100832.56,0,1,0.0,0.0
2024-01-28 22:00:00,46.5,5.5,0,1,-0.61491394,4.559662,279.8744,97437.56,0,1,0.0,0.0
2024-01-28 22:00:00,46.5,5.75,0,1,-0.326828,3.7940369,277.89,94712.56,0,1,0.0,0.0
2024-01-28 22:00:00,46.5,6.0,0,1,0.6839142,3.1143494,275.48376,92385.56,0,1,0.0,0.0
2024-01-28 22:00:00,46.25,5.0,0,1,-0.41667175,5.0850525,282.39978,99881.56,0,1,0.0,0.0
2024-01-28 22:00:00,46.25,5.25,0,1,-0.86491394,5.374115,281.95056,99854.56,0,1,0.0,0.0
2024-01-28 22:00:00,46.25,5.5,0,1,-0.61686707,3.586029,279.224,96593.56,0,1,0.0,0.0
2024-01-28 22:00:00,46.25,5.75,0,1,-0.33366394,2.4414978,277.6361,94914.56,0,1,0.0,0.0
2024-01-28 22:00:00,46.25,6.0,0,1,-0.011398315,2.0332947,277.08923,94555.56,0,1,0.0,0.0
2024-01-28 22:00:00,46.0,5.0,0,1,-0.654953,4.7500916,282.73376,99744.56,0,1,0.0,0.0
2024-01-28 22:00:00,46.0,5.25,0,1,-1.005539,4.3682556,281.4994,99545.56,0,1,0.0,0.0
2024-01-28 22:00:00,46.0,5.5,0,1,-0.94792175,2.9649353,278.80017,96832.56,0,1,0.0,0.0
2024-01-28 22:00:00,46.0,5.75,0,1,-0.76042175,1.9229431,277.599,95234.56,0,1,0.0,0.0
2024-01-28 22:00:00,46.0,6.0,0,1,-0.6764374,1.499115,278.83533,94965.56,0,1,0.0,0.0
2024-01-29 06:00:00,47.0,5.0,0,1,0.30581665,3.3345184,276.9563,99843.44,0,1,0.0,0.0
2024-01-29 06:00:00,47.0,5.25,0,1,0.74038696,3.9311981,277.46802,100209.44,0,1,0.0,0.0
2024-01-29 06:00:00,47.0,5.5,0,1,0.6642151,3.7895966,277.72388,100176.44,0,1,0.0,0.0
2024-01-29 06:00:00,47.0,5.75,0,1,0.1222229,3.8569794,277.81567,98997.44,0,1,0.0,0.0
2024-01-29 06:00:00,47.0,6.0,0,1,-0.38949585,3.8931122,277.2063,96272.44,0,1,0.0,0.0
2024-01-29 06:00:00,46.75,5.0,0,1,-0.17172241,3.7310028,278.34302,100393.44,0,1,0.0,0.0
2024-01-29 06:00:00,46.75,5.25,0,1,0.14273071,4.2788544,278.89966,100698.44,0,1,0.0,0.0
2024-01-29 06:00:00,46.75,5.5,0,1,-0.3934021,4.6294403,279.1438,99422.44,0,1,0.0,0.0
2024-01-29 06:00:00,46.75,5.75,0,1,-0.56918335,4.356003,278.052,96357.44,0,1,0.0,0.0
2024-01-29 06:00:00,46.75,6.0,0,1,-0.10140991,4.0102997,276.3684,93102.44,0,1,0.0,0.0
2024-01-29 06:00:00,46.5,5.0,0,1,-0.7859802,4.111862,279.51685,100439.44,0,1,0.0,0.0
2024-01-29 06:00:00,46.5,5.25,0,1,-0.87680054,4.4409637,280.0227,100839.44,0,1,0.0,0.0
2024-01-29 06:00:00,46.5,5.5,0,1,-1.4275818,3.7739716,278.72192,97436.44,0,1,0.0,0.0
2024-01-29 06:00:00,46.5,5.75,0,1,-0.782074,3.1811981,276.8235,94709.44,0,1,0.0,0.0
2024-01-29 06:00:00,46.5,6.0,0,1,1.0265198,2.7700653,274.31567,92384.44,0,1,0.0,0.0
2024-01-29 06:00:00,46.25,5.0,0,1,-0.99594116,4.002487,280.65356,99890.44,0,1,0.0,0.0
2024-01-29 06:00:00,46.25,5.25,0,1,-1.8035583,4.241745,280.70435,99851.44,0,1,0.0,0.0
2024-01-29 06:00:00,46.25,5.5,0,1,-1.4207458,2.60112,278.11646,96582.44,0,1,0.0,0.0
2024-01-29 06:00:00,46.25,5.75,0,1,-0.6531677,1.5952606,276.26685,94899.44,0,1,0.0,0.0
2024-01-29 06:00:00,46.25,6.0,0,1,0.46987915,1.3237762,275.14185,94540.44,0,1,0.0,0.0
2024-01-29 06:00:00,46.0,5.0,0,1,-1.235199,3.250534,280.89185,99750.44,0,1,0.0,0.0
2024-01-29 06:00:00,46.0,5.25,0,1,-2.13266,2.578659,280.3723,99533.44,0,1,0.0,0.0
2024-01-29 06:00:00,46.0,5.5,0,1,-1.8953552,1.2778778,277.39575,96809.44,0,1,0.0,0.0
2024-01-29 06:00:00,46.0,5.75,0,1,-1.2176208,0.4419403,275.92114,95204.44,0,1,0.0,0.0
2024-01-29 06:00:00,46.0,6.0,0,1,-0.32406616,0.49369812,276.86255,94928.44,0,1,0.0,0.0
2024-01-29 14:00:00,47.0,5.0,0,1,0.4202118,3.657318,287.484,99809.56,0,1,0.0,0.0
2024-01-29 14:00:00,47.0,5.25,0,1,1.0100555,4.0743103,287.78088,100170.56,0,1,0.0,0.0
2024-01-29 14:00:00,47.0,5.5,0,1,1.5461884,3.8243103,288.10315,100140.56,0,1,0.0,0.0
2024-01-29 14:00:00,47.0,5.75,0,1,1.7873993,3.4688416,288.23987,98971.56,0,1,0.0,0.0
2024-01-29 14:00:00,47.0,6.0,0,1,1.7688446,3.04599,287.56604,96263.56,0,1,0.0,0.0
2024-01-29 14:00:00,46.75,5.0,0,1,-0.070999146,3.922943,288.11487,100351.56,0,1,0.0,0.0
2024-01-29 14:00:00,46.75,5.25,0,1,0.5286102,4.334076,288.24573,100653.56,0,1,0.0,0.0
2024-01-29 14:00:00,46.75,5.5,0,1,1.040329,4.3623962,288.04456,99393.56,0,1,0.0,0.0
2024-01-29 14:00:00,46.75,5.75,0,1,1.1311493,3.990326,286.81604,96345.56,0,1,0.0,0.0
2024-01-29 14:00:00,46.75,6.0,0,1,1.1477509,3.367279,285.29065,93101.56,0,1,0.0,0.0
2024-01-29 14:00:00,46.5,5.0,0,1,-0.4967804,4.3213806,288.1969,100393.56,0,1,0.0,0.0
2024-01-29 14:00:00,46.5,5.25,0,1,0.030563354,4.731537,288.0016,100791.56,0,1,0.0,0.0
2024-01-29 14:00:00,46.5,5.5,0,1,0.25712585,4.3282166,286.62463,97419.56,0,1,0.0,0.0
2024-01-29 14:00:00,46.5,5.75,0,1,0.5998993,3.530365,285.18323,94705.56,0,1,0.0,0.0
2024-01-29 14:00:00,46.5,6.0,0,1,1.024704,2.4395447,283.58752,92380.56,0,1,0.0,0.0
2024-01-29 14:00:00,46.25,5.0,0,1,-0.7213898,4.6045837,288.05237,99846.56,0,1,0.0,0.0
2024-01-29 14:00:00,46.25,5.25,0,1,-0.40107727,4.8838806,287.68127,99808.56,0,1,0.0,0.0
2024-01-29 14:00:00,46.25,5.5,0,1,0.02470398,3.9190369,285.83557,96565.56,0,1,0.0,0.0
2024-01-29 14:00:00,46.25,5.75,0,1,0.5032196,2.7286072,284.73596,94888.56,0,1,0.0,0.0
2024-01-29 14:00:00,46.25,6.0,0,1,1.0032196,1.4102478,284.29846,94519.56,0,1,0.0,0.0
2024-01-29 14:00:00,46.0,5.0,0,1,-0.8922882,4.3858337,287.83167,99705.56,0,1,0.0,0.0
2024-01-29 14:00:00,46.0,5.25,0,1,-0.45088196,4.3555603,287.33362,99492.56,0,1,0.0,0.0
2024-01-29 14:00:00,46.0,5.5,0,1,0.37138367,2.9737244,285.65588,96789.56,0,1,0.0,0.0
2024-01-29 14:00:00,46.0,5.75,0,1,0.85087585,1.7627869,284.65784,95192.56,0,1,0.0,0.0
